0, 9, 100
1, 9, 100
2, 9, 100
3, 9, 100
4, 9, 100
5, 9, 100
6, 9, 100
7, 9, 100
8, 9, 100
9, 9, 100
10, 9, 100
11,	9, 100
12,	9, 100
13,	9, 100
14,	9, 100
15,	9, 100
16,	9, 100
17,	9, 100
18,	9, 100
19,	9, 100
20,	9, 100
21,	9, 100
22,	9, 100
23,	9, 100
24,	9, 100
25,	9, 100
26,	9, 100
27,	9, 100
28,	9, 100
29,	9, 100
30,	9, 100
31,	9, 100
32,	9, 100
33,	9, 100
34,	9, 100
35,	9, 100
36,	9, 100
37,	9, 100
38,	9, 100
39,	9, 100
19,	19, 100
20,	19,	100
21,	19,	100
22,	19,	100
23,	19,	100
24,	19,	100
25,	19,	100
26,	19,	100
27,	19,	100
28,	19,	100
29,	19,	100
30,	19,	100
31,	19,	100
32,	19,	100
33,	19,	100
34,	19,	100
35,	19,	100
36,	19,	100
37,	19,	100
38,	19,	100
39,	19,	100
40,	19,	100
41,	19,	100
42,	19,	100
43,	19,	100
44,	19,	100
45,	19,	100
46,	19,	100
47,	19,	100
48,	19,	100
49,	19,	100
50,	19,	100
51,	19,	100
52,	19,	100
53,	19,	100
54,	19,	100
19,	29,	100
20,	29,	100
21,	29,	100
22,	29,	100
23,	29,	100
24,	29,	100
25,	29,	100
26,	29,	100
27,	29,	100
28,	29,	100
29,	29,	100
30,	29,	100
31,	29,	100
32,	29,	100
33,	29,	100
34,	29,	100
35,	29,	100
36,	29,	100
37,	29,	100
38,	29,	100
39,	29,	100
0, 39, 100
1, 39,	100
2, 39,	100
3, 39,	100
4, 39,	100
5, 39,	100
6, 39,	100
7, 39,	100
8, 39,	100
9, 39,	100
10, 39,	100
11,	39,	100
12,	39,	100
13,	39,	100
14,	39,	100
15,	39,	100
16,	39,	100
17,	39,	100
18,	39,	100
19,	39,	100
20,	39,	100
21,	39,	100
22,	39,	100
23,	39,	100
24,	39,	100
25,	39,	100
26,	39,	100
27,	39,	100
28,	39,	100
29,	39,	100
30,	39,	100
31,	39,	100
32,	39,	100
33,	39,	100
34,	39,	100
35,	39,	100
36,	39,	100
37,	39,	100
38,	39,	100
39,	39,	100
19,	49,	100
20,	49,	100
21,	49,	100
22,	49,	100
23,	49,	100
24,	49,	100
25,	49,	100
26,	49,	100
27,	49,	100
28,	49,	100
29,	49,	100
30,	49,	100
31,	49,	100
32,	49,	100
33,	49,	100
34,	49,	100
35,	49,	100
36,	49,	100
37,	49,	100
38,	49,	100
39,	49,	100
40,	49,	100
41,	49,	100
42,	49,	100
43,	49,	100
44,	49,	100
45,	49,	100
46,	49,	100
47,	49,	100
48,	49,	100
49,	49,	100
50,	49,	100
51,	49,	100
52,	49,	100
53,	49,	100
54,	49,	100
